playerName,top,left,date,qtr,timeRemaining,result,shotType,distanceFt,lead,teamScore,opponentTeamScore,opponent,team,season,playerId
DeMar DeRozan,216,137,"Mar 4,2021",3rd Qtr,8:24,false,2-pointer,19,true,68,62,OKC,SAS vs OKC,2021,derozde01
DeMar DeRozan,275,122,"Mar 4,2021",3rd Qtr,5:18,false,3-pointer,25,false,70,71,OKC,SAS vs OKC,2021,derozde01
DeMar DeRozan,188,146,"Mar 4,2021",3rd Qtr,3:13,true,2-pointer,16,true,80,75,OKC,SAS vs OKC,2021,derozde01
DeMar DeRozan,288,245,"Mar 4,2021",4th Qtr,6:32,false,2-pointer,24,false,89,90,OKC,SAS vs OKC,2021,derozde01
DeMar DeRozan,154,135,"Mar 4,2021",4th Qtr,5:58,false,2-pointer,15,false,89,93,OKC,SAS vs OKC,2021,derozde01
DeMar DeRozan,139,259,"Mar 4,2021",4th Qtr,5:32,true,2-pointer,9,false,91,95,OKC,SAS vs OKC,2021,derozde01
DeMar DeRozan,147,238,"Mar 4,2021",4th Qtr,3:24,false,2-pointer,9,false,95,97,OKC,SAS vs OKC,2021,derozde01
DeMar DeRozan,316,270,"Mar 4,2021",4th Qtr,1:51,false,3-pointer,27,false,97,102,OKC,SAS vs OKC,2021,derozde01
DeMar DeRozan,77,249,"Mar 4,2021",4th Qtr,1:13,true,2-pointer,3,false,99,103,OKC,SAS vs OKC,2021,derozde01
DeMar DeRozan,115,253,"Mar 10,2021",1st Qtr,10:57,true,2-pointer,6,false,2,2,DAL,SAS at DAL,2021,derozde01
DeMar DeRozan,192,122,"Mar 10,2021",1st Qtr,9:08,true,2-pointer,18,true,9,7,DAL,SAS at DAL,2021,derozde01
DeMar DeRozan,144,197,"Mar 10,2021",1st Qtr,4:35,false,2-pointer,10,false,13,15,DAL,SAS at DAL,2021,derozde01
DeMar DeRozan,67,232,"Mar 10,2021",1st Qtr,4:21,true,2-pointer,2,false,15,15,DAL,SAS at DAL,2021,derozde01
DeMar DeRozan,174,298,"Mar 10,2021",2nd Qtr,5:30,true,2-pointer,13,true,43,42,DAL,SAS at DAL,2021,derozde01
DeMar DeRozan,106,180,"Mar 10,2021",2nd Qtr,3:31,true,2-pointer,8,true,50,43,DAL,SAS at DAL,2021,derozde01
DeMar DeRozan,77,179,"Mar 10,2021",2nd Qtr,2:45,true,2-pointer,7,true,52,45,DAL,SAS at DAL,2021,derozde01
DeMar DeRozan,198,374,"Mar 10,2021",2nd Qtr,1:12,true,2-pointer,20,true,57,50,DAL,SAS at DAL,2021,derozde01
DeMar DeRozan,163,235,"Mar 10,2021",3rd Qtr,11:25,true,2-pointer,11,true,61,54,DAL,SAS at DAL,2021,derozde01
DeMar DeRozan,136,204,"Mar 10,2021",3rd Qtr,10:23,false,2-pointer,9,true,61,59,DAL,SAS at DAL,2021,derozde01
DeMar DeRozan,74,253,"Mar 10,2021",3rd Qtr,3:29,true,2-pointer,3,false,77,80,DAL,SAS at DAL,2021,derozde01
DeMar DeRozan,144,265,"Mar 10,2021",3rd Qtr,2:30,true,2-pointer,10,false,79,81,DAL,SAS at DAL,2021,derozde01
DeMar DeRozan,67,253,"Mar 10,2021",3rd Qtr,1:59,true,2-pointer,2,false,82,83,DAL,SAS at DAL,2021,derozde01
DeMar DeRozan,223,288,"Mar 10,2021",3rd Qtr,0:41,false,2-pointer,18,false,86,87,DAL,SAS at DAL,2021,derozde01
DeMar DeRozan,182,283,"Mar 10,2021",3rd Qtr,0:06,false,2-pointer,14,false,86,87,DAL,SAS at DAL,2021,derozde01
DeMar DeRozan,75,225,"Mar 10,2021",4th Qtr,5:46,false,2-pointer,3,false,95,99,DAL,SAS at DAL,2021,derozde01
DeMar DeRozan,72,328,"Mar 10,2021",4th Qtr,3:48,false,2-pointer,9,false,97,102,DAL,SAS at DAL,2021,derozde01
DeMar DeRozan,64,196,"Mar 10,2021",4th Qtr,1:33,false,2-pointer,5,false,99,110,DAL,SAS at DAL,2021,derozde01
DeMar DeRozan,77,7,"Mar 10,2021",4th Qtr,0:52,true,3-pointer,23,false,102,112,DAL,SAS at DAL,2021,derozde01
DeMar DeRozan,68,98,"Mar 19,2021",1st Qtr,8:23,true,2-pointer,14,true,11,3,CLE,SAS at CLE,2021,derozde01
DeMar DeRozan,51,89,"Mar 19,2021",2nd Qtr,11:11,true,2-pointer,15,true,27,24,CLE,SAS at CLE,2021,derozde01
DeMar DeRozan,49,254,"Mar 19,2021",2nd Qtr,9:48,true,2-pointer,1,true,31,25,CLE,SAS at CLE,2021,derozde01
DeMar DeRozan,190,205,"Mar 19,2021",2nd Qtr,8:52,false,2-pointer,14,true,34,25,CLE,SAS at CLE,2021,derozde01
DeMar DeRozan,133,453,"Mar 19,2021",2nd Qtr,5:12,false,2-pointer,23,true,40,29,CLE,SAS at CLE,2021,derozde01
DeMar DeRozan,70,187,"Mar 19,2021",3rd Qtr,9:30,false,2-pointer,6,true,58,44,CLE,SAS at CLE,2021,derozde01
DeMar DeRozan,172,151,"Mar 19,2021",3rd Qtr,8:58,true,2-pointer,15,true,62,46,CLE,SAS at CLE,2021,derozde01
DeMar DeRozan,179,132,"Mar 19,2021",3rd Qtr,8:28,true,2-pointer,17,true,64,46,CLE,SAS at CLE,2021,derozde01
DeMar DeRozan,118,137,"Mar 19,2021",3rd Qtr,3:07,false,2-pointer,12,true,75,53,CLE,SAS at CLE,2021,derozde01
DeMar DeRozan,90,161,"Mar 19,2021",4th Qtr,7:24,false,2-pointer,9,true,88,75,CLE,SAS at CLE,2021,derozde01
DeMar DeRozan,184,171,"Mar 19,2021",4th Qtr,4:38,true,2-pointer,15,true,96,84,CLE,SAS at CLE,2021,derozde01
DeMar DeRozan,108,217,"Mar 19,2021",4th Qtr,2:50,true,2-pointer,6,true,100,90,CLE,SAS at CLE,2021,derozde01
DeMar DeRozan,209,153,"Mar 20,2021",1st Qtr,11:41,false,2-pointer,18,false,0,0,MIL,SAS at MIL,2021,derozde01
DeMar DeRozan,245,277,"Mar 20,2021",1st Qtr,8:40,true,2-pointer,20,true,9,7,MIL,SAS at MIL,2021,derozde01
DeMar DeRozan,214,313,"Mar 20,2021",1st Qtr,8:07,true,2-pointer,18,true,11,7,MIL,SAS at MIL,2021,derozde01
DeMar DeRozan,265,91,"Mar 20,2021",1st Qtr,7:08,false,3-pointer,26,false,11,12,MIL,SAS at MIL,2021,derozde01
DeMar DeRozan,173,306,"Mar 20,2021",1st Qtr,6:47,true,2-pointer,14,true,13,12,MIL,SAS at MIL,2021,derozde01
DeMar DeRozan,69,243,"Mar 20,2021",1st Qtr,4:16,true,2-pointer,2,true,23,17,MIL,SAS at MIL,2021,derozde01
DeMar DeRozan,182,278,"Mar 20,2021",1st Qtr,3:33,false,2-pointer,13,true,23,19,MIL,SAS at MIL,2021,derozde01
DeMar DeRozan,158,297,"Mar 20,2021",1st Qtr,0:03,false,2-pointer,12,true,31,26,MIL,SAS at MIL,2021,derozde01
DeMar DeRozan,209,327,"Mar 20,2021",2nd Qtr,2:58,false,2-pointer,18,true,46,45,MIL,SAS at MIL,2021,derozde01
DeMar DeRozan,181,147,"Mar 20,2021",2nd Qtr,2:08,false,2-pointer,16,false,46,49,MIL,SAS at MIL,2021,derozde01
DeMar DeRozan,85,7,"Mar 20,2021",3rd Qtr,11:26,true,3-pointer,23,false,53,59,MIL,SAS at MIL,2021,derozde01
DeMar DeRozan,191,157,"Mar 20,2021",3rd Qtr,10:49,false,2-pointer,16,false,53,61,MIL,SAS at MIL,2021,derozde01
DeMar DeRozan,117,238,"Mar 20,2021",3rd Qtr,8:25,false,2-pointer,6,false,59,67,MIL,SAS at MIL,2021,derozde01
DeMar DeRozan,198,222,"Mar 20,2021",3rd Qtr,3:59,false,2-pointer,15,false,72,75,MIL,SAS at MIL,2021,derozde01
DeMar DeRozan,90,203,"Mar 20,2021",3rd Qtr,2:27,true,2-pointer,5,false,78,80,MIL,SAS at MIL,2021,derozde01
DeMar DeRozan,121,195,"Mar 20,2021",3rd Qtr,0:37,true,2-pointer,8,true,84,83,MIL,SAS at MIL,2021,derozde01
DeMar DeRozan,195,271,"Mar 20,2021",4th Qtr,6:31,true,2-pointer,15,false,96,103,MIL,SAS at MIL,2021,derozde01
DeMar DeRozan,86,473,"Mar 20,2021",4th Qtr,3:54,false,3-pointer,23,false,104,113,MIL,SAS at MIL,2021,derozde01
DeMar DeRozan,36,468,"Mar 22,2021",1st Qtr,9:13,false,3-pointer,23,true,5,4,CHO,SAS vs CHO,2021,derozde01
DeMar DeRozan,68,210,"Mar 22,2021",1st Qtr,3:55,true,2-pointer,3,false,16,16,CHO,SAS vs CHO,2021,derozde01
DeMar DeRozan,295,129,"Mar 22,2021",2nd Qtr,3:40,false,3-pointer,27,false,37,44,CHO,SAS vs CHO,2021,derozde01
DeMar DeRozan,93,154,"Mar 22,2021",2nd Qtr,2:26,true,2-pointer,9,false,41,49,CHO,SAS vs CHO,2021,derozde01
DeMar DeRozan,106,161,"Mar 22,2021",3rd Qtr,8:59,true,2-pointer,10,false,53,57,CHO,SAS vs CHO,2021,derozde01
DeMar DeRozan,85,202,"Mar 22,2021",3rd Qtr,4:57,true,2-pointer,5,false,57,62,CHO,SAS vs CHO,2021,derozde01
DeMar DeRozan,113,318,"Mar 22,2021",3rd Qtr,3:21,true,2-pointer,10,false,62,65,CHO,SAS vs CHO,2021,derozde01
DeMar DeRozan,188,234,"Mar 22,2021",3rd Qtr,1:56,true,2-pointer,14,false,67,70,CHO,SAS vs CHO,2021,derozde01
DeMar DeRozan,63,159,"Mar 22,2021",3rd Qtr,1:30,false,2-pointer,8,false,67,70,CHO,SAS vs CHO,2021,derozde01
DeMar DeRozan,58,252,"Mar 22,2021",3rd Qtr,0:39,false,2-pointer,1,false,67,72,CHO,SAS vs CHO,2021,derozde01
DeMar DeRozan,94,273,"Mar 22,2021",3rd Qtr,0:11,true,2-pointer,5,false,69,74,CHO,SAS vs CHO,2021,derozde01
DeMar DeRozan,183,338,"Mar 22,2021",4th Qtr,4:49,true,2-pointer,16,false,84,86,CHO,SAS vs CHO,2021,derozde01
DeMar DeRozan,111,258,"Mar 22,2021",4th Qtr,4:18,true,2-pointer,6,false,86,86,CHO,SAS vs CHO,2021,derozde01
DeMar DeRozan,90,211,"Mar 22,2021",4th Qtr,1:45,true,2-pointer,5,false,92,93,CHO,SAS vs CHO,2021,derozde01
DeMar DeRozan,108,224,"Mar 22,2021",4th Qtr,1:10,false,2-pointer,6,false,93,96,CHO,SAS vs CHO,2021,derozde01
DeMar DeRozan,75,266,"Mar 22,2021",4th Qtr,0:09,true,2-pointer,3,false,97,98,CHO,SAS vs CHO,2021,derozde01
DeMar DeRozan,179,194,"Mar 24,2021",1st Qtr,10:39,false,2-pointer,13,false,0,2,LAC,SAS vs LAC,2021,derozde01
DeMar DeRozan,190,217,"Mar 24,2021",1st Qtr,8:23,true,2-pointer,14,false,7,11,LAC,SAS vs LAC,2021,derozde01
DeMar DeRozan,54,244,"Mar 24,2021",1st Qtr,6:32,true,2-pointer,0,false,9,19,LAC,SAS vs LAC,2021,derozde01
DeMar DeRozan,118,238,"Mar 24,2021",1st Qtr,6:01,false,2-pointer,7,false,9,21,LAC,SAS vs LAC,2021,derozde01
DeMar DeRozan,107,212,"Mar 24,2021",1st Qtr,5:24,false,2-pointer,6,false,9,23,LAC,SAS vs LAC,2021,derozde01
DeMar DeRozan,176,121,"Mar 24,2021",2nd Qtr,7:07,false,2-pointer,17,false,39,48,LAC,SAS vs LAC,2021,derozde01
DeMar DeRozan,126,221,"Mar 24,2021",2nd Qtr,4:30,false,2-pointer,8,false,44,51,LAC,SAS vs LAC,2021,derozde01
DeMar DeRozan,123,237,"Mar 24,2021",2nd Qtr,3:46,true,2-pointer,7,false,46,53,LAC,SAS vs LAC,2021,derozde01
DeMar DeRozan,163,246,"Mar 24,2021",2nd Qtr,2:56,true,2-pointer,11,false,48,56,LAC,SAS vs LAC,2021,derozde01
DeMar DeRozan,63,237,"Mar 24,2021",2nd Qtr,0:58,true,2-pointer,1,false,52,60,LAC,SAS vs LAC,2021,derozde01
DeMar DeRozan,63,254,"Mar 24,2021",2nd Qtr,0:26,false,2-pointer,2,false,53,65,LAC,SAS vs LAC,2021,derozde01
DeMar DeRozan,233,187,"Mar 24,2021",2nd Qtr,0:00,false,2-pointer,19,false,53,67,LAC,SAS vs LAC,2021,derozde01
DeMar DeRozan,100,255,"Mar 24,2021",3rd Qtr,9:49,true,2-pointer,5,false,59,72,LAC,SAS vs LAC,2021,derozde01
DeMar DeRozan,37,296,"Mar 24,2021",3rd Qtr,9:20,false,2-pointer,6,false,59,74,LAC,SAS vs LAC,2021,derozde01
DeMar DeRozan,172,271,"Mar 24,2021",3rd Qtr,6:22,true,2-pointer,12,false,68,81,LAC,SAS vs LAC,2021,derozde01
DeMar DeRozan,228,215,"Mar 24,2021",3rd Qtr,5:50,false,2-pointer,18,false,68,82,LAC,SAS vs LAC,2021,derozde01
DeMar DeRozan,83,378,"Mar 24,2021",4th Qtr,11:05,false,2-pointer,14,false,84,102,LAC,SAS vs LAC,2021,derozde01
DeMar DeRozan,51,361,"Mar 24,2021",4th Qtr,8:58,false,2-pointer,12,false,88,107,LAC,SAS vs LAC,2021,derozde01
DeMar DeRozan,149,196,"Mar 25,2021",1st Qtr,11:40,false,2-pointer,11,false,0,0,LAC,SAS vs LAC,2021,derozde01
DeMar DeRozan,67,210,"Mar 25,2021",1st Qtr,11:06,true,2-pointer,3,false,2,2,LAC,SAS vs LAC,2021,derozde01
DeMar DeRozan,90,232,"Mar 25,2021",1st Qtr,9:46,false,2-pointer,4,true,5,4,LAC,SAS vs LAC,2021,derozde01
DeMar DeRozan,174,220,"Mar 25,2021",1st Qtr,7:01,true,2-pointer,12,false,11,15,LAC,SAS vs LAC,2021,derozde01
DeMar DeRozan,167,233,"Mar 25,2021",1st Qtr,4:27,false,2-pointer,11,false,17,20,LAC,SAS vs LAC,2021,derozde01
DeMar DeRozan,143,160,"Mar 25,2021",1st Qtr,3:35,false,2-pointer,12,false,20,20,LAC,SAS vs LAC,2021,derozde01
DeMar DeRozan,73,221,"Mar 25,2021",1st Qtr,2:39,false,2-pointer,3,false,20,23,LAC,SAS vs LAC,2021,derozde01
DeMar DeRozan,73,207,"Mar 25,2021",2nd Qtr,4:00,true,2-pointer,4,false,44,47,LAC,SAS vs LAC,2021,derozde01
DeMar DeRozan,77,222,"Mar 25,2021",2nd Qtr,2:39,true,2-pointer,3,true,49,47,LAC,SAS vs LAC,2021,derozde01
DeMar DeRozan,87,236,"Mar 25,2021",2nd Qtr,0:01,true,2-pointer,3,true,55,49,LAC,SAS vs LAC,2021,derozde01
DeMar DeRozan,228,174,"Mar 25,2021",3rd Qtr,9:23,false,2-pointer,19,true,59,56,LAC,SAS vs LAC,2021,derozde01
DeMar DeRozan,147,378,"Mar 25,2021",3rd Qtr,7:53,false,2-pointer,17,true,61,59,LAC,SAS vs LAC,2021,derozde01
DeMar DeRozan,88,259,"Mar 25,2021",3rd Qtr,7:27,false,2-pointer,4,true,61,59,LAC,SAS vs LAC,2021,derozde01
DeMar DeRozan,101,252,"Mar 25,2021",3rd Qtr,6:51,true,2-pointer,5,true,63,59,LAC,SAS vs LAC,2021,derozde01
DeMar DeRozan,118,477,"Mar 25,2021",3rd Qtr,6:10,false,3-pointer,25,true,63,59,LAC,SAS vs LAC,2021,derozde01
DeMar DeRozan,108,203,"Mar 25,2021",3rd Qtr,4:06,true,2-pointer,7,true,65,63,LAC,SAS vs LAC,2021,derozde01
DeMar DeRozan,116,258,"Mar 25,2021",3rd Qtr,3:35,false,2-pointer,7,true,65,63,LAC,SAS vs LAC,2021,derozde01
DeMar DeRozan,194,260,"Mar 25,2021",4th Qtr,4:57,false,2-pointer,14,false,79,86,LAC,SAS vs LAC,2021,derozde01
DeMar DeRozan,148,341,"Mar 25,2021",4th Qtr,3:58,true,2-pointer,14,false,83,86,LAC,SAS vs LAC,2021,derozde01
DeMar DeRozan,78,138,"Mar 27,2021",1st Qtr,11:42,false,2-pointer,10,false,0,0,CHI,SAS vs CHI,2021,derozde01
DeMar DeRozan,199,135,"Mar 27,2021",1st Qtr,7:39,false,2-pointer,18,true,13,9,CHI,SAS vs CHI,2021,derozde01
DeMar DeRozan,115,172,"Mar 27,2021",1st Qtr,4:22,true,2-pointer,9,true,21,11,CHI,SAS vs CHI,2021,derozde01
DeMar DeRozan,137,307,"Mar 27,2021",1st Qtr,2:35,true,2-pointer,11,true,28,16,CHI,SAS vs CHI,2021,derozde01
DeMar DeRozan,118,150,"Mar 27,2021",1st Qtr,0:04,false,2-pointer,11,true,33,20,CHI,SAS vs CHI,2021,derozde01
DeMar DeRozan,131,132,"Mar 27,2021",2nd Qtr,3:54,false,2-pointer,13,true,58,30,CHI,SAS vs CHI,2021,derozde01
DeMar DeRozan,93,328,"Mar 27,2021",2nd Qtr,2:31,true,2-pointer,10,true,60,33,CHI,SAS vs CHI,2021,derozde01
DeMar DeRozan,204,234,"Mar 27,2021",2nd Qtr,0:01,true,2-pointer,15,true,65,39,CHI,SAS vs CHI,2021,derozde01
DeMar DeRozan,161,199,"Mar 27,2021",3rd Qtr,11:13,true,2-pointer,12,true,67,39,CHI,SAS vs CHI,2021,derozde01
DeMar DeRozan,71,248,"Mar 27,2021",3rd Qtr,9:54,true,2-pointer,2,true,71,41,CHI,SAS vs CHI,2021,derozde01
DeMar DeRozan,233,205,"Mar 27,2021",3rd Qtr,6:20,false,2-pointer,18,true,83,50,CHI,SAS vs CHI,2021,derozde01
DeMar DeRozan,218,217,"Mar 27,2021",3rd Qtr,2:29,false,2-pointer,17,true,94,62,CHI,SAS vs CHI,2021,derozde01
DeMar DeRozan,77,217,"Mar 27,2021",4th Qtr,4:59,false,2-pointer,3,true,107,98,CHI,SAS vs CHI,2021,derozde01
DeMar DeRozan,157,147,"Mar 27,2021",4th Qtr,4:51,true,2-pointer,14,true,109,98,CHI,SAS vs CHI,2021,derozde01
DeMar DeRozan,133,124,"Mar 29,2021",1st Qtr,11:43,false,2-pointer,14,false,0,0,SAC,SAS vs SAC,2021,derozde01
DeMar DeRozan,37,79,"Mar 29,2021",1st Qtr,5:17,false,2-pointer,16,true,20,18,SAC,SAS vs SAC,2021,derozde01
DeMar DeRozan,152,329,"Mar 29,2021",1st Qtr,4:18,true,2-pointer,13,true,24,20,SAC,SAS vs SAC,2021,derozde01
DeMar DeRozan,123,239,"Mar 29,2021",1st Qtr,3:10,false,2-pointer,7,true,26,20,SAC,SAS vs SAC,2021,derozde01
DeMar DeRozan,78,77,"Mar 29,2021",2nd Qtr,6:44,false,2-pointer,17,false,41,42,SAC,SAS vs SAC,2021,derozde01
DeMar DeRozan,162,160,"Mar 29,2021",2nd Qtr,1:51,true,2-pointer,14,false,58,60,SAC,SAS vs SAC,2021,derozde01
DeMar DeRozan,262,400,"Mar 29,2021",2nd Qtr,0:32,false,3-pointer,26,false,60,66,SAC,SAS vs SAC,2021,derozde01
DeMar DeRozan,111,119,"Mar 29,2021",2nd Qtr,0:00,false,2-pointer,13,false,60,68,SAC,SAS vs SAC,2021,derozde01
DeMar DeRozan,213,207,"Mar 29,2021",3rd Qtr,11:04,true,2-pointer,16,false,62,70,SAC,SAS vs SAC,2021,derozde01
DeMar DeRozan,78,447,"Mar 29,2021",3rd Qtr,6:43,false,2-pointer,21,false,69,84,SAC,SAS vs SAC,2021,derozde01
DeMar DeRozan,161,232,"Mar 29,2021",3rd Qtr,6:31,true,2-pointer,11,false,71,84,SAC,SAS vs SAC,2021,derozde01
DeMar DeRozan,53,228,"Mar 29,2021",3rd Qtr,3:48,true,2-pointer,1,false,79,95,SAC,SAS vs SAC,2021,derozde01
DeMar DeRozan,180,259,"Mar 29,2021",3rd Qtr,3:10,true,2-pointer,13,false,82,95,SAC,SAS vs SAC,2021,derozde01
DeMar DeRozan,183,146,"Mar 29,2021",3rd Qtr,1:42,false,2-pointer,16,false,86,95,SAC,SAS vs SAC,2021,derozde01
DeMar DeRozan,168,167,"Mar 29,2021",4th Qtr,4:30,false,2-pointer,14,false,106,117,SAC,SAS vs SAC,2021,derozde01
DeMar DeRozan,54,235,"Mar 31,2021",1st Qtr,8:36,false,2-pointer,1,false,6,9,SAC,SAS vs SAC,2021,derozde01
DeMar DeRozan,123,150,"Mar 31,2021",1st Qtr,4:50,false,2-pointer,11,true,17,13,SAC,SAS vs SAC,2021,derozde01
DeMar DeRozan,62,248,"Mar 31,2021",1st Qtr,3:16,false,2-pointer,1,true,20,17,SAC,SAS vs SAC,2021,derozde01
DeMar DeRozan,177,142,"Mar 31,2021",1st Qtr,2:51,true,2-pointer,16,true,22,17,SAC,SAS vs SAC,2021,derozde01
DeMar DeRozan,159,218,"Mar 31,2021",1st Qtr,2:23,false,2-pointer,11,true,22,17,SAC,SAS vs SAC,2021,derozde01
DeMar DeRozan,58,241,"Mar 31,2021",1st Qtr,0:10,true,2-pointer,1,true,33,26,SAC,SAS vs SAC,2021,derozde01
DeMar DeRozan,52,238,"Mar 31,2021",2nd Qtr,4:48,true,2-pointer,0,true,56,47,SAC,SAS vs SAC,2021,derozde01
DeMar DeRozan,85,193,"Mar 31,2021",2nd Qtr,2:48,false,2-pointer,6,true,61,51,SAC,SAS vs SAC,2021,derozde01
DeMar DeRozan,54,267,"Mar 31,2021",2nd Qtr,1:53,true,2-pointer,3,true,65,51,SAC,SAS vs SAC,2021,derozde01
DeMar DeRozan,108,243,"Mar 31,2021",2nd Qtr,0:50,true,2-pointer,6,true,69,53,SAC,SAS vs SAC,2021,derozde01
DeMar DeRozan,170,352,"Mar 31,2021",3rd Qtr,11:37,true,2-pointer,16,true,71,53,SAC,SAS vs SAC,2021,derozde01
DeMar DeRozan,223,167,"Mar 31,2021",3rd Qtr,10:13,true,2-pointer,19,true,78,61,SAC,SAS vs SAC,2021,derozde01
DeMar DeRozan,240,303,"Mar 31,2021",3rd Qtr,9:02,true,2-pointer,20,true,82,63,SAC,SAS vs SAC,2021,derozde01
DeMar DeRozan,197,244,"Mar 31,2021",3rd Qtr,8:33,true,2-pointer,14,true,84,65,SAC,SAS vs SAC,2021,derozde01
DeMar DeRozan,101,135,"Mar 31,2021",3rd Qtr,3:34,false,2-pointer,12,true,92,75,SAC,SAS vs SAC,2021,derozde01
DeMar DeRozan,59,234,"Mar 31,2021",3rd Qtr,2:37,true,2-pointer,1,true,94,78,SAC,SAS vs SAC,2021,derozde01
DeMar DeRozan,205,211,"Mar 31,2021",3rd Qtr,1:35,false,2-pointer,16,true,94,80,SAC,SAS vs SAC,2021,derozde01
DeMar DeRozan,70,242,"Mar 31,2021",3rd Qtr,0:49,false,2-pointer,2,true,94,82,SAC,SAS vs SAC,2021,derozde01
DeMar DeRozan,130,167,"Mar 31,2021",4th Qtr,4:17,true,2-pointer,11,true,114,96,SAC,SAS vs SAC,2021,derozde01
DeMar DeRozan,106,363,"Mar 31,2021",4th Qtr,3:09,true,2-pointer,13,true,118,100,SAC,SAS vs SAC,2021,derozde01
DeMar DeRozan,127,226,"Apr 1,2021",1st Qtr,11:24,true,2-pointer,8,false,2,2,ATL,SAS vs ATL,2021,derozde01
DeMar DeRozan,96,278,"Apr 1,2021",1st Qtr,9:00,false,2-pointer,6,false,7,9,ATL,SAS vs ATL,2021,derozde01
DeMar DeRozan,148,259,"Apr 1,2021",1st Qtr,4:45,false,2-pointer,10,false,19,19,ATL,SAS vs ATL,2021,derozde01
DeMar DeRozan,98,80,"Apr 1,2021",1st Qtr,4:00,true,2-pointer,17,false,21,21,ATL,SAS vs ATL,2021,derozde01
DeMar DeRozan,223,260,"Apr 1,2021",2nd Qtr,3:56,true,2-pointer,17,false,41,46,ATL,SAS vs ATL,2021,derozde01
DeMar DeRozan,64,227,"Apr 1,2021",2nd Qtr,1:25,true,2-pointer,2,false,46,52,ATL,SAS vs ATL,2021,derozde01
DeMar DeRozan,104,339,"Apr 1,2021",2nd Qtr,0:59,false,2-pointer,11,false,46,52,ATL,SAS vs ATL,2021,derozde01
DeMar DeRozan,140,107,"Apr 1,2021",2nd Qtr,0:34,false,2-pointer,16,false,46,54,ATL,SAS vs ATL,2021,derozde01
DeMar DeRozan,182,243,"Apr 1,2021",2nd Qtr,0:00,false,2-pointer,13,false,48,54,ATL,SAS vs ATL,2021,derozde01
DeMar DeRozan,79,471,"Apr 1,2021",3rd Qtr,11:06,false,3-pointer,23,false,51,57,ATL,SAS vs ATL,2021,derozde01
DeMar DeRozan,111,108,"Apr 1,2021",3rd Qtr,9:21,true,2-pointer,14,false,55,60,ATL,SAS vs ATL,2021,derozde01
DeMar DeRozan,64,222,"Apr 1,2021",3rd Qtr,8:14,true,2-pointer,2,false,57,66,ATL,SAS vs ATL,2021,derozde01
DeMar DeRozan,61,172,"Apr 1,2021",3rd Qtr,6:20,false,2-pointer,7,false,62,70,ATL,SAS vs ATL,2021,derozde01
DeMar DeRozan,121,166,"Apr 1,2021",3rd Qtr,1:46,true,2-pointer,10,false,72,77,ATL,SAS vs ATL,2021,derozde01
DeMar DeRozan,90,212,"Apr 1,2021",3rd Qtr,0:42,true,2-pointer,5,false,77,81,ATL,SAS vs ATL,2021,derozde01
DeMar DeRozan,139,241,"Apr 1,2021",3rd Qtr,0:28,true,2-pointer,9,false,80,84,ATL,SAS vs ATL,2021,derozde01
DeMar DeRozan,147,127,"Apr 1,2021",4th Qtr,11:30,true,2-pointer,15,false,82,86,ATL,SAS vs ATL,2021,derozde01
DeMar DeRozan,156,331,"Apr 1,2021",4th Qtr,5:19,true,2-pointer,14,false,99,100,ATL,SAS vs ATL,2021,derozde01
DeMar DeRozan,79,31,"Apr 1,2021",4th Qtr,4:39,false,2-pointer,21,false,99,102,ATL,SAS vs ATL,2021,derozde01
DeMar DeRozan,54,220,"Apr 1,2021",4th Qtr,3:58,true,2-pointer,2,false,101,102,ATL,SAS vs ATL,2021,derozde01
DeMar DeRozan,128,237,"Apr 1,2021",4th Qtr,0:02,true,2-pointer,8,false,110,110,ATL,SAS vs ATL,2021,derozde01
DeMar DeRozan,110,125,"Apr 1,2021",1st OT,4:09,false,2-pointer,13,false,110,110,ATL,SAS vs ATL,2021,derozde01
DeMar DeRozan,193,206,"Apr 1,2021",1st OT,2:38,false,2-pointer,14,false,112,112,ATL,SAS vs ATL,2021,derozde01
DeMar DeRozan,86,240,"Apr 1,2021",1st OT,1:53,true,2-pointer,3,false,114,115,ATL,SAS vs ATL,2021,derozde01
DeMar DeRozan,90,234,"Apr 1,2021",2nd OT,4:41,false,2-pointer,4,false,119,119,ATL,SAS vs ATL,2021,derozde01
DeMar DeRozan,137,238,"Apr 1,2021",2nd OT,3:19,false,2-pointer,8,false,122,123,ATL,SAS vs ATL,2021,derozde01
DeMar DeRozan,203,238,"Apr 1,2021",2nd OT,2:09,false,2-pointer,15,false,124,125,ATL,SAS vs ATL,2021,derozde01
DeMar DeRozan,90,263,"Apr 3,2021",1st Qtr,10:55,false,2-pointer,4,false,0,2,IND,SAS vs IND,2021,derozde01
DeMar DeRozan,156,176,"Apr 3,2021",1st Qtr,9:39,true,2-pointer,12,false,4,6,IND,SAS vs IND,2021,derozde01
DeMar DeRozan,200,243,"Apr 3,2021",1st Qtr,3:21,true,2-pointer,15,true,28,18,IND,SAS vs IND,2021,derozde01
DeMar DeRozan,51,225,"Apr 3,2021",1st Qtr,0:02,false,2-pointer,2,true,33,32,IND,SAS vs IND,2021,derozde01
DeMar DeRozan,195,338,"Apr 3,2021",3rd Qtr,10:44,false,2-pointer,17,false,62,70,IND,SAS vs IND,2021,derozde01
DeMar DeRozan,53,177,"Apr 3,2021",3rd Qtr,9:52,true,2-pointer,6,false,66,72,IND,SAS vs IND,2021,derozde01
